symbol,as_of,close,status,tt_count,tt_pass,tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,regime_on,rs,rs_proxy_pp,pivot,to_pivot_pct,breakout_pct,vol_x,ma50,exit_ma,ma150,ma200,from_high52_pct,in_position,entry_date,entry_price,stop_price,exit_pending,entry_pending,stop_if_filled_at_close
042660.KS,2026-09-23,79600.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,3.54,-65.03,90900.0,14.2,-12.43,0.79,85874.0,85874.0,109861.3333,113966.0,-46.9,False,,,,False,False,74028.0
042700.KS,2026-09-23,243500.0,후보 아님 (트렌드 템플릿 5/8),5,False,False,True,True,False,True,True,False,True,True,85.86,14.56,266000.0,9.24,-8.46,0.48,219380.0,219380.0,267404.6667,239789.5,-40.54,False,,,,False,False,226455.0
047040.KS,2026-09-23,17440.0,후보 아님 (트렌드 템플릿 5/8),5,False,False,True,True,False,True,True,False,True,True,97.47,103.11,21950.0,25.86,-20.55,1.51,16892.2,16892.2,19503.8667,15710.275,-53.06,False,,,,False,False,16219.2
047050.KS,2026-09-23,55300.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,True,False,False,False,True,43.43,-35.68,59100.0,6.87,-6.43,0.27,54029.0,54029.0,63670.0,61864.75,-36.66,False,,,,False,False,51429.0
047810.KS,2026-09-23,127500.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,True,False,False,True,40.4,-36.91,139800.0,9.65,-8.8,0.47,136308.0,136308.0,158037.3333,152868.5,-36.88,False,,,,False,False,118575.0
051600.KS,2026-09-23,45750.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,21.72,-47.26,50900.0,11.26,-10.12,0.56,45797.0,45797.0,52180.6667,52693.0,-32.22,False,,,,False,False,42547.5
051900.KS,2026-09-23,292500.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,False,True,True,True,True,True,False,True,64.65,-19.23,327000.0,11.79,-10.55,0.37,290420.0,290420.0,263603.3333,264295.0,-12.29,False,,,,False,False,272025.0
051910.KS,2026-09-23,252500.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,10.1,-54.7,300000.0,18.81,-15.83,0.74,265690.0,265690.0,313606.6667,320522.5,-41.21,False,,,,False,False,234825.0
052690.KS,2026-09-23,130400.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,False,True,True,False,False,True,65.66,-17.93,154100.0,18.17,-15.38,1.13,109242.0,109242.0,136363.3333,130341.0,-33.06,False,,,,False,False,121272.0
055550.KS,2026-09-23,109300.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,79.29,-5.19,116500.0,6.59,-6.18,0.79,107356.0,107356.0,100707.3333,95881.5,-4.62,False,,,,False,False,101649.0
062040.KS,2026-09-23,205500.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,False,True,True,False,True,True,78.28,-5.6,215000.0,4.62,-4.42,0.45,179264.0,179264.0,195771.3333,182530.0,-38.38,False,,,,False,False,191115.0
064350.KS,2026-09-23,115900.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,0.51,-75.59,141300.0,21.92,-17.98,0.51,136086.0,136086.0,182658.6667,187070.0,-56.91,False,,,,False,False,107787.0
064400.KS,2026-09-23,69400.0,후보 아님 (트렌드 템플릿 2/8),2,False,False,True,True,False,False,False,False,False,True,35.35,-38.57,77800.0,12.1,-10.8,0.66,70528.0,70528.0,73499.3333,71558.5,-51.7,False,,,,False,False,64542.0
066570.KS,2026-09-23,209000.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,False,True,True,94.44,41.04,225500.0,7.89,-7.32,0.52,191532.0,191532.0,175804.0,156091.5,-46.75,False,,,,False,False,194370.0
066970.KS,2026-09-23,109100.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,False,False,True,True,False,False,True,57.58,-27.04,147600.0,35.29,-26.08,0.69,102996.0,102996.0,130080.0,126745.5,-48.78,False,,,,False,False,101463.0
068270.KS,2026-09-23,177400.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,False,True,False,False,False,False,False,True,49.49,-34.29,195500.0,10.2,-9.26,0.52,185714.0,185714.0,187841.1744,188823.7381,-25.04,False,,,,False,False,164982.0
069960.KS,2026-09-23,96400.0,후보 아님 (트렌드 템플릿 2/8),2,False,False,True,True,False,False,False,False,False,True,20.2,-47.91,103300.0,7.16,-6.68,0.69,108836.0,108836.0,116819.3333,110965.5,-53.43,False,,,,False,False,89652.0
071050.KS,2026-09-23,186400.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,True,False,False,True,51.01,-33.21,197300.0,5.85,-5.52,0.81,196784.0,196784.0,225428.0,214001.5,-36.27,False,,,,False,False,173352.0
071970.KS,2026-09-23,49000.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,2.53,-68.58,56000.0,14.29,-12.5,0.9,54029.0,54029.0,70120.3333,74731.25,-57.58,False,,,,False,False,45570.0
073240.KS,2026-09-23,6570.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,False,True,True,True,True,77.27,-6.46,7870.0,19.79,-16.52,0.3,7009.2,7009.2,6126.6667,6111.75,-19.29,False,,,,False,False,6110.1
078930.KS,2026-09-23,110700.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,95.45,51.08,133200.0,20.33,-16.89,0.66,106610.0,106610.0,83264.0,77457.5,-14.32,False,,,,False,False,102951.0
079550.KS,2026-09-23,692000.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,True,False,False,True,66.67,-16.77,780000.0,12.72,-11.28,0.52,716720.0,716720.0,761923.3333,685660.0,-32.16,False,,,,False,False,643560.0
081660.KS,2026-09-23,37750.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,27.27,-43.94,42450.0,12.45,-11.07,1.12,42544.0,42544.0,42865.0,43406.25,-30.35,False,,,,False,False,35107.5
082740.KS,2026-09-23,47600.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,True,False,False,False,True,45.96,-35.12,54200.0,13.87,-12.18,0.94,46230.0,46230.0,53685.3333,52435.0,-46.82,False,,,,False,False,44268.0
085620.KS,2026-09-23,19320.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,True,False,True,False,True,True,87.37,19.09,31000.0,60.46,-37.68,0.28,19396.6,19396.6,18182.0,15927.25,-44.08,False,,,,False,False,17967.6
086280.KS,2026-09-23,196900.0,후보 아님 (트렌드 템플릿 2/8),2,False,False,True,True,False,False,False,False,False,True,48.99,-34.33,216000.0,9.7,-8.84,1.31,201272.0,201272.0,216976.0,216403.0,-32.22,False,,,,False,False,183117.0
086790.KS,2026-09-23,133100.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,80.3,-4.29,142000.0,6.69,-6.27,0.8,132432.0,132432.0,123416.6667,117241.5,-5.47,False,,,,False,False,123783.0
088350.KS,2026-09-23,5640.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,82.83,5.78,6550.0,16.13,-13.89,0.49,5177.4,5177.4,4994.1333,4570.95,-14.55,False,,,,False,False,5245.2
088980.KS,2026-09-23,9780.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,False,False,False,False,False,True,False,True,16.67,-49.76,10020.0,2.45,-2.4,0.55,9884.0,9884.0,10696.0,10868.75,-17.33,False,,,,False,False,9095.4
089860.KS,2026-09-23,49650.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,91.41,31.88,53100.0,6.95,-6.5,0.19,44350.0,44350.0,35955.6667,34785.25,-3.4,False,,,,False,False,46174.5
090430.KS,2026-09-23,142500.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,72.73,-10.8,152500.0,7.02,-6.56,0.48,135316.0,135316.0,129937.3333,129363.0,-13.69,False,,,,False,False,132525.0
093370.KS,2026-09-23,13950.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,False,True,True,88.89,20.88,15410.0,10.47,-9.47,2.17,11844.2,11844.2,11731.8667,10767.85,-37.72,False,,,,False,False,12973.5
096770.KS,2026-09-23,149200.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,83.33,6.35,164700.0,10.39,-9.41,0.95,126372.0,126372.0,120302.0,117437.5,-2.8,False,,,,False,False,138756.0
097950.KS,2026-09-23,175800.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,14.14,-51.03,191000.0,8.65,-7.96,0.92,186068.0,186068.0,203401.3333,205481.0,-28.68,False,,,,False,False,163494.0
103140.KS,2026-09-23,76700.0,후보 아님 (트렌드 템플릿 2/8),2,False,False,False,False,False,True,True,False,False,True,20.71,-47.7,87400.0,13.95,-12.24,0.67,75322.0,75322.0,85694.0,92459.0,-44.34,False,,,,False,False,71331.0
103590.KS,2026-09-23,81700.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,False,True,True,False,True,True,81.31,2.41,79200.0,-3.06,3.16,2.96,66026.0,66026.0,80689.3333,75499.0,-43.3,False,,,,False,False,75981.0
105560.KS,2026-09-23,173200.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,75.76,-8.25,181700.0,4.91,-4.68,0.59,171708.0,171708.0,162086.0,154482.0,-6.98,False,,,,False,False,161076.0
111770.KS,2026-09-23,69300.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,False,True,False,False,False,False,False,True,29.8,-41.61,77500.0,11.83,-10.58,1.03,80272.0,80272.0,82217.3333,83410.5,-29.29,False,,,,False,False,64449.0
112610.KS,2026-09-23,50100.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,False,True,True,False,False,True,56.57,-27.63,54500.0,8.78,-8.07,0.47,45458.0,45458.0,51253.6667,48973.75,-34.85,False,,,,False,False,46593.0
120110.KS,2026-09-23,54200.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,False,True,True,False,False,True,43.94,-35.63,62700.0,15.68,-13.56,0.84,54195.0,54195.0,67141.6667,62254.75,-46.28,False,,,,False,False,50406.0
128940.KS,2026-09-23,520000.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,False,True,True,True,True,True,78.79,-5.59,564000.0,8.46,-7.8,0.95,432590.0,432590.0,465986.6667,465695.0,-16.93,False,,,,False,False,483600.0
138040.KS,2026-09-23,125600.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,True,True,False,True,False,True,60.61,-21.82,139100.0,10.75,-9.71,0.57,122536.0,122536.0,116354.0,114961.0,-14.09,False,,,,False,False,116808.0
138930.KS,2026-09-23,15970.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,True,False,False,False,True,37.37,-38.03,16340.0,2.32,-2.26,0.99,15769.6,15769.6,17414.6,17085.2,-29.49,False,,,,False,False,14852.1
139130.KS,2026-09-23,17810.0,후보 아님 (트렌드 템플릿 5/8),5,False,False,True,True,False,True,True,True,False,True,63.64,-20.01,19500.0,9.49,-8.67,0.91,17792.4,17792.4,17872.9333,17181.75,-17.74,False,,,,False,False,16563.3
139480.KS,2026-09-23,71400.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,True,False,False,False,False,False,False,True,12.12,-52.07,76500.0,7.14,-6.67,0.89,76610.0,76610.0,89036.6667,88632.5,-44.04,False,,,,False,False,66402.0
161390.KS,2026-09-23,57300.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,True,False,True,False,False,True,54.55,-29.54,69300.0,20.94,-17.32,0.84,66490.0,66490.0,64483.3333,63868.0,-25.29,False,,,,False,False,53289.0
161890.KS,2026-09-23,147000.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,95.96,53.52,165900.0,12.86,-11.39,0.72,127376.0,127376.0,99072.6667,90677.5,-9.09,False,,,,False,False,136710.0
175330.KS,2026-09-23,30150.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,True,False,True,67.17,-15.7,33100.0,9.78,-8.91,0.69,28767.0,28767.0,28392.6667,27636.5,-19.6,False,,,,False,False,28039.5
180640.KS,2026-09-23,140100.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,True,False,True,67.68,-15.55,154200.0,10.06,-9.14,0.65,124360.0,124360.0,122045.3333,121017.0,-19.02,False,,,,False,False,130293.0
181710.KS,2026-09-23,56000.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,False,True,True,92.42,36.03,75500.0,34.82,-25.83,0.64,54332.0,54332.0,44240.3333,40987.5,-25.53,False,,,,False,False,52080.0
192820.KS,2026-09-23,272000.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,89.39,21.0,306500.0,12.68,-11.26,0.52,238184.0,238184.0,202402.6667,196385.5,-10.23,False,,,,False,False,252960.0
204320.KS,2026-09-23,45500.0,후보 아님 (트렌드 템플릿 2/8),2,False,False,False,True,False,False,True,False,False,True,32.83,-39.85,52600.0,15.6,-13.5,0.58,48603.0,48603.0,53048.0,54485.5,-40.83,False,,,,False,False,42315.0
207940.KS,2026-09-23,1366000.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,22.22,-47.1,1611000.0,17.94,-15.21,0.74,1478600.0,1478600.0,1489453.3333,1555905.0,-30.48,False,,,,False,False,1270380.0
229640.KS,2026-09-23,64000.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,False,True,True,False,True,True,82.32,4.65,63000.0,-1.56,1.59,4.5,46857.0,46857.0,53922.0,49859.75,-31.48,False,,,,False,False,59520.0
241560.KS,2026-09-23,57700.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,False,True,False,True,31.82,-40.12,65400.0,13.34,-11.77,1.09,61916.0,61916.0,64208.6667,63150.5,-24.77,False,,,,False,False,53661.0
251270.KS,2026-09-23,34350.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,5.56,-60.7,38950.0,13.39,-11.81,0.24,36909.0,36909.0,43487.3333,45308.5,-49.49,False,,,,False,False,31945.5
259960.KS,2026-09-23,198000.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,9.09,-54.97,232500.0,17.42,-14.84,0.64,225830.0,225830.0,241063.3333,241917.5,-38.98,False,,,,False,False,184140.0
267250.KS,2026-09-23,205500.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,True,False,False,True,53.03,-32.31,261000.0,27.01,-21.26,1.0,218292.0,218292.0,244849.3333,237970.0,-33.82,False,,,,False,False,191115.0
267260.KS,2026-09-23,708000.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,True,False,False,False,False,False,False,True,23.74,-46.75,854000.0,20.62,-17.1,0.5,745520.0,745520.0,937653.3333,916890.0,-50.14,False,,,,False,False,658440.0
267270.KS,2026-09-23,129700.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,True,False,False,True,59.6,-22.25,149700.0,15.42,-13.36,1.62,133190.0,133190.0,142726.6667,134374.5,-34.53,False,,,,False,False,120621.0
271560.KS,2026-09-23,110100.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,False,True,False,True,27.78,-43.43,131500.0,19.44,-16.27,0.67,126322.0,126322.0,131639.3333,126238.5,-24.59,False,,,,False,False,102393.0
272210.KS,2026-09-23,73900.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,False,True,True,False,False,True,52.02,-32.64,83000.0,12.31,-10.96,1.78,70296.0,70296.0,98636.0,92167.5,-54.58,False,,,,False,False,68727.0
278470.KS,2026-09-23,368500.0,후보 아님 (트렌드 템플릿 6/8),6,False,False,True,True,True,False,True,True,True,True,70.2,-13.13,475000.0,28.9,-22.42,0.69,380200.0,380200.0,374503.3333,343590.0,-20.67,False,,,,False,False,342705.0
279570.KS,2026-09-23,5350.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,,,5890.0,10.09,-9.17,0.25,5685.2,5685.2,,,,False,,,,False,False,4975.5
281820.KS,2026-09-23,86800.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,False,True,True,94.95,41.86,81400.0,-6.22,6.63,1.44,72400.0,72400.0,66684.0,60295.75,-26.13,False,,,,False,False,80724.0
282330.KS,2026-09-23,132900.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,True,False,True,True,False,True,61.11,-21.25,153400.0,15.43,-13.36,0.32,137816.0,137816.0,131330.6667,126765.0,-13.19,False,,,,False,False,123597.0
294870.KS,2026-09-23,23700.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,True,False,True,62.63,-20.57,24950.0,5.27,-5.01,0.55,21951.4,21951.4,21553.5333,21365.5,-4.63,False,,,,False,False,22041.0
298040.KS,2026-09-23,2896000.0,후보 아님 (트렌드 템플릿 5/8),5,False,False,True,True,False,True,True,False,True,True,80.81,-3.33,3265000.0,12.74,-11.3,0.61,2773120.0,2773120.0,3059426.6667,2815545.0,-37.06,False,,,,False,False,2693280.0
302440.KS,2026-09-23,35750.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,12.63,-52.0,39050.0,9.23,-8.45,0.74,36148.0,36148.0,39992.6667,42588.0,-40.52,False,,,,False,False,33247.5
307950.KS,2026-09-23,377500.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,True,False,False,True,64.14,-19.99,471000.0,24.77,-19.85,0.48,401340.0,401340.0,478366.6667,451861.5,-59.75,False,,,,False,False,351075.0
316140.KS,2026-09-23,35350.0,3순위 · 관찰,8,True,True,True,True,True,True,True,True,True,True,71.72,-11.91,37050.0,4.81,-4.59,0.54,33429.0,33429.0,32903.3333,31947.25,-13.36,False,,,,False,False,32875.5
323410.KS,2026-09-23,19920.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,True,False,False,False,False,False,False,True,26.26,-45.17,22500.0,12.95,-11.47,1.18,21673.4,21673.4,23127.1333,22965.1,-30.59,False,,,,False,False,18525.6
326030.KS,2026-09-23,75900.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,6.06,-60.13,94800.0,24.9,-19.94,0.68,82418.0,82418.0,91834.6667,99888.0,-46.06,False,,,,False,False,70587.0
329180.KS,2026-09-23,441000.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,7.07,-55.85,491000.0,11.34,-10.18,0.7,468410.0,468410.0,551583.3333,554337.5,-40.81,False,,,,False,False,410130.0
336260.KS,2026-09-23,47200.0,후보 아님 (트렌드 템플릿 5/8),5,False,False,True,True,False,True,True,False,True,True,71.21,-12.19,59000.0,25.0,-20.0,0.47,40389.0,40389.0,50986.3333,46466.5,-53.5,False,,,,False,False,43896.0
352820.KS,2026-09-23,156800.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,1.01,-72.61,188300.0,20.09,-16.73,1.04,180554.0,180554.0,239233.3333,263222.5,-61.24,False,,,,False,False,145824.0
353200.KS,2026-09-23,119400.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,False,True,True,False,True,True,96.97,74.28,120700.0,1.09,-1.08,1.65,107402.0,107402.0,109308.6667,94505.75,-37.45,False,,,,False,False,111042.0
361610.KS,2026-09-23,17170.0,후보 아님 (트렌드 템플릿 2/8),2,False,False,False,False,False,True,True,False,False,True,9.6,-54.8,19960.0,16.25,-13.98,1.27,15287.2,15287.2,19460.7333,21255.3,-49.94,False,,,,False,False,15968.1
373220.KS,2026-09-23,351500.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,False,False,False,True,False,False,False,True,28.28,-42.62,387000.0,10.1,-9.17,0.73,348470.0,348470.0,384713.3333,388657.5,-31.61,False,,,,False,False,326895.0
375500.KS,2026-09-23,80900.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,False,True,True,True,True,True,85.35,14.22,90600.0,11.99,-10.71,1.01,71548.0,71548.0,71955.6667,64687.25,-21.07,False,,,,False,False,75237.0
377300.KS,2026-09-23,40650.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,17.17,-49.24,49000.0,20.54,-17.04,0.44,43438.0,43438.0,49037.6667,50153.5,-42.67,False,,,,False,False,37804.5
383220.KS,2026-09-23,67800.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,False,False,False,False,False,True,False,True,32.32,-39.86,69800.0,2.95,-2.87,0.79,68840.0,68840.0,70568.0,70580.5,-21.25,False,,,,False,False,63054.0
395400.KS,2026-09-23,5360.0,후보 아님 (트렌드 템플릿 3/8),3,False,False,True,True,False,False,False,True,False,True,30.3,-40.86,5660.0,5.6,-5.3,1.29,5502.2,5502.2,5809.3,5769.775,-24.4,False,,,,False,False,4984.8
402340.KS,2026-09-23,1190000.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,False,True,True,98.99,160.49,1199000.0,0.76,-0.75,1.41,1074840.0,1074840.0,1003340.0,853817.5,-39.59,False,,,,False,False,1106700.0
439260.KS,2026-09-23,45500.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,2.02,-70.55,50200.0,10.33,-9.36,0.53,48024.0,48024.0,67797.6667,68659.75,-57.36,False,,,,False,False,42315.0
443060.KS,2026-09-23,239000.0,후보 아님 (트렌드 템플릿 7/8),7,False,True,True,True,True,True,True,True,False,True,65.15,-18.8,254000.0,6.28,-5.91,0.54,208838.0,208838.0,208398.0,203329.5,-14.8,False,,,,False,False,222270.0
450080.KS,2026-09-23,34950.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,1.52,-70.75,40200.0,15.02,-13.06,0.71,35671.0,35671.0,54419.6667,55843.25,-59.55,False,,,,False,False,32503.5
454910.KS,2026-09-23,70800.0,후보 아님 (트렌드 템플릿 1/8),1,False,False,False,False,False,True,False,False,False,True,15.15,-50.35,73900.0,4.38,-4.19,0.65,69214.0,69214.0,88118.6667,89304.5,-57.53,False,,,,False,False,65844.0
457190.KS,2026-09-23,63800.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,False,True,True,False,False,True,38.38,-37.86,75700.0,18.65,-15.72,0.69,61925.0,61925.0,83373.0,80954.25,-50.96,False,,,,False,False,59334.0
462870.KS,2026-09-23,31550.0,후보 아님 (트렌드 템플릿 0/8),0,False,False,False,False,False,False,False,False,False,True,24.75,-46.17,33750.0,6.97,-6.52,0.71,31749.0,31749.0,31976.6667,32883.25,-25.59,False,,,,False,False,29341.5
475150.KS,2026-09-23,50800.0,후보 아님 (트렌드 템플릿 6/8),6,False,True,True,True,True,False,True,False,True,True,90.91,27.68,57900.0,13.98,-12.26,0.12,53582.0,53582.0,48202.0,41326.35,-37.21,False,,,,False,False,47244.0
483650.KS,2026-09-23,182100.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,True,False,True,False,False,True,46.46,-34.84,240000.0,31.8,-24.12,0.95,214402.0,214402.0,199658.0,187122.0,-31.28,False,,,,False,False,169353.0
489790.KS,2026-09-23,47950.0,후보 아님 (트렌드 템플릿 4/8),4,False,False,True,True,False,True,True,False,False,True,19.7,-48.03,53500.0,11.57,-10.37,0.59,47417.0,47417.0,63867.0,60125.0,-48.27,False,,,,False,False,44593.5
